prompt,group_name,path,Prompt,subset,Challenge,Note
A_bowl_of_soup_that_looks_like_a_monster_made_out_of_plasticine,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/A_bowl_of_soup_that_looks_like_a_monster_made_out_of_plasticine/stabilityai/stable-diffusion-2-1/0.png,A bowl of soup that looks like a monster made out of plasticine,Food & Beverage,Imagination,
A_bowl_of_soup_that_looks_like_a_monster_spray-painted_on_a_wall,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/A_bowl_of_soup_that_looks_like_a_monster_spray-painted_on_a_wall/CompVis/stable-diffusion-v1-4/32.png,A bowl of soup that looks like a monster spray-painted on a wall,Food & Beverage,Imagination,
A_bowl_of_soup_that_looks_like_a_monster_spray-painted_on_a_wall,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/A_bowl_of_soup_that_looks_like_a_monster_spray-painted_on_a_wall/runwayml/stable-diffusion-v1-5/42.png,A bowl of soup that looks like a monster spray-painted on a wall,Food & Beverage,Imagination,
A_bowl_of_soup_that_looks_like_a_monster_spray-painted_on_a_wall,stabilityai/stable-diffusion-2,./data/txt2img_parti/A_bowl_of_soup_that_looks_like_a_monster_spray-painted_on_a_wall/stabilityai/stable-diffusion-2/36.png,A bowl of soup that looks like a monster spray-painted on a wall,Food & Beverage,Imagination,
A_bowl_of_soup_that_looks_like_a_monster_spray-painted_on_a_wall,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/A_bowl_of_soup_that_looks_like_a_monster_spray-painted_on_a_wall/stabilityai/stable-diffusion-2-1/11.png,A bowl of soup that looks like a monster spray-painted on a wall,Food & Beverage,Imagination,
A_bowl_of_soup_that_looks_like_a_monster_with_tofu_says_deep_learning,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/A_bowl_of_soup_that_looks_like_a_monster_with_tofu_says_deep_learning/CompVis/stable-diffusion-v1-4/0.png,A bowl of soup that looks like a monster with tofu says deep learning,Food & Beverage,Imagination,
A_bowl_of_soup_that_looks_like_a_monster_with_tofu_says_deep_learning,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/A_bowl_of_soup_that_looks_like_a_monster_with_tofu_says_deep_learning/runwayml/stable-diffusion-v1-5/48.png,A bowl of soup that looks like a monster with tofu says deep learning,Food & Beverage,Imagination,
A_bowl_of_soup_that_looks_like_a_monster_with_tofu_says_deep_learning,stabilityai/stable-diffusion-2,./data/txt2img_parti/A_bowl_of_soup_that_looks_like_a_monster_with_tofu_says_deep_learning/stabilityai/stable-diffusion-2/5.png,A bowl of soup that looks like a monster with tofu says deep learning,Food & Beverage,Imagination,
A_bowl_of_soup_that_looks_like_a_monster_with_tofu_says_deep_learning,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/A_bowl_of_soup_that_looks_like_a_monster_with_tofu_says_deep_learning/stabilityai/stable-diffusion-2-1/2.png,A bowl of soup that looks like a monster with tofu says deep learning,Food & Beverage,Imagination,
A_boy_holds_and_a_girl_paints_a_piece_of_wood,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/A_boy_holds_and_a_girl_paints_a_piece_of_wood/CompVis/stable-diffusion-v1-4/26.png,A boy holds and a girl paints a piece of wood,,,
A_boy_holds_and_a_girl_paints_a_piece_of_wood,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/A_boy_holds_and_a_girl_paints_a_piece_of_wood/runwayml/stable-diffusion-v1-5/49.png,A boy holds and a girl paints a piece of wood,,,
A_boy_holds_and_a_girl_paints_a_piece_of_wood,stabilityai/stable-diffusion-2,./data/txt2img_parti/A_boy_holds_and_a_girl_paints_a_piece_of_wood/stabilityai/stable-diffusion-2/49.png,A boy holds and a girl paints a piece of wood,,,
A_boy_holds_and_a_girl_paints_a_piece_of_wood,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/A_boy_holds_and_a_girl_paints_a_piece_of_wood/stabilityai/stable-diffusion-2-1/4.png,A boy holds and a girl paints a piece of wood,,,
"A_burger_patty,_with_the_bottom_bun_and_lettuce_and_tomatoes_""COFFEE""_written_on_it_in_mustard",CompVis/stable-diffusion-v1-4,"./data/txt2img_parti/A_burger_patty,_with_the_bottom_bun_and_lettuce_and_tomatoes_""COFFEE""_written_on_it_in_mustard/CompVis/stable-diffusion-v1-4/14.png","A burger patty, with the bottom bun and lettuce and tomatoes ""COFFEE"" written on it in mustard",,,
"A_burger_patty,_with_the_bottom_bun_and_lettuce_and_tomatoes_""COFFEE""_written_on_it_in_mustard",runwayml/stable-diffusion-v1-5,"./data/txt2img_parti/A_burger_patty,_with_the_bottom_bun_and_lettuce_and_tomatoes_""COFFEE""_written_on_it_in_mustard/runwayml/stable-diffusion-v1-5/37.png","A burger patty, with the bottom bun and lettuce and tomatoes ""COFFEE"" written on it in mustard",,,
"A_burger_patty,_with_the_bottom_bun_and_lettuce_and_tomatoes_""COFFEE""_written_on_it_in_mustard",stabilityai/stable-diffusion-2,"./data/txt2img_parti/A_burger_patty,_with_the_bottom_bun_and_lettuce_and_tomatoes_""COFFEE""_written_on_it_in_mustard/stabilityai/stable-diffusion-2/44.png","A burger patty, with the bottom bun and lettuce and tomatoes ""COFFEE"" written on it in mustard",,,
"A_burger_patty,_with_the_bottom_bun_and_lettuce_and_tomatoes_""COFFEE""_written_on_it_in_mustard",stabilityai/stable-diffusion-2-1,"./data/txt2img_parti/A_burger_patty,_with_the_bottom_bun_and_lettuce_and_tomatoes_""COFFEE""_written_on_it_in_mustard/stabilityai/stable-diffusion-2-1/1.png","A burger patty, with the bottom bun and lettuce and tomatoes ""COFFEE"" written on it in mustard",,,
A_cartoon_house_with_red_roof,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/A_cartoon_house_with_red_roof/CompVis/stable-diffusion-v1-4/41.png,A cartoon house with red roof,Illustrations,Style & Format,VQ-Diffusion
A_cartoon_house_with_red_roof,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/A_cartoon_house_with_red_roof/runwayml/stable-diffusion-v1-5/47.png,A cartoon house with red roof,Illustrations,Style & Format,VQ-Diffusion
A_cartoon_house_with_red_roof,stabilityai/stable-diffusion-2,./data/txt2img_parti/A_cartoon_house_with_red_roof/stabilityai/stable-diffusion-2/47.png,A cartoon house with red roof,Illustrations,Style & Format,VQ-Diffusion
A_cartoon_house_with_red_roof,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/A_cartoon_house_with_red_roof/stabilityai/stable-diffusion-2-1/0.png,A cartoon house with red roof,Illustrations,Style & Format,VQ-Diffusion
A_cartoon_tiger_face,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/A_cartoon_tiger_face/CompVis/stable-diffusion-v1-4/2.png,A cartoon tiger face,Animals,Style & Format,VQ-Diffusion
A_cartoon_tiger_face,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/A_cartoon_tiger_face/runwayml/stable-diffusion-v1-5/42.png,A cartoon tiger face,Animals,Style & Format,VQ-Diffusion
A_cartoon_tiger_face,stabilityai/stable-diffusion-2,./data/txt2img_parti/A_cartoon_tiger_face/stabilityai/stable-diffusion-2/3.png,A cartoon tiger face,Animals,Style & Format,VQ-Diffusion
A_cartoon_tiger_face,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/A_cartoon_tiger_face/stabilityai/stable-diffusion-2-1/15.png,A cartoon tiger face,Animals,Style & Format,VQ-Diffusion
A_castle_made_of_cardboard,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/A_castle_made_of_cardboard/CompVis/stable-diffusion-v1-4/43.png,A castle made of cardboard,,,
A_castle_made_of_cardboard,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/A_castle_made_of_cardboard/runwayml/stable-diffusion-v1-5/42.png,A castle made of cardboard,,,
A_castle_made_of_cardboard,stabilityai/stable-diffusion-2,./data/txt2img_parti/A_castle_made_of_cardboard/stabilityai/stable-diffusion-2/35.png,A castle made of cardboard,,,
A_castle_made_of_cardboard,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/A_castle_made_of_cardboard/stabilityai/stable-diffusion-2-1/1.png,A castle made of cardboard,,,
"A_castle_made_of_tortilla_chips,_in_a_river_made_of_salsa_There_are_tiny_burritos_walking_around_the",CompVis/stable-diffusion-v1-4,"./data/txt2img_parti/A_castle_made_of_tortilla_chips,_in_a_river_made_of_salsa_There_are_tiny_burritos_walking_around_the/CompVis/stable-diffusion-v1-4/24.png","A castle made of tortilla chips, in a river made of salsa There are tiny burritos walking around the",,,
"A_castle_made_of_tortilla_chips,_in_a_river_made_of_salsa_There_are_tiny_burritos_walking_around_the",runwayml/stable-diffusion-v1-5,"./data/txt2img_parti/A_castle_made_of_tortilla_chips,_in_a_river_made_of_salsa_There_are_tiny_burritos_walking_around_the/runwayml/stable-diffusion-v1-5/31.png","A castle made of tortilla chips, in a river made of salsa There are tiny burritos walking around the",,,
"A_castle_made_of_tortilla_chips,_in_a_river_made_of_salsa_There_are_tiny_burritos_walking_around_the",stabilityai/stable-diffusion-2,"./data/txt2img_parti/A_castle_made_of_tortilla_chips,_in_a_river_made_of_salsa_There_are_tiny_burritos_walking_around_the/stabilityai/stable-diffusion-2/35.png","A castle made of tortilla chips, in a river made of salsa There are tiny burritos walking around the",,,
"A_castle_made_of_tortilla_chips,_in_a_river_made_of_salsa_There_are_tiny_burritos_walking_around_the",stabilityai/stable-diffusion-2-1,"./data/txt2img_parti/A_castle_made_of_tortilla_chips,_in_a_river_made_of_salsa_There_are_tiny_burritos_walking_around_the/stabilityai/stable-diffusion-2-1/3.png","A castle made of tortilla chips, in a river made of salsa There are tiny burritos walking around the",,,
A_cat_dreaming_about_becoming_a_tiger,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/A_cat_dreaming_about_becoming_a_tiger/CompVis/stable-diffusion-v1-4/40.png,A cat dreaming about becoming a tiger,Animals,Perspective,
A_cat_dreaming_about_becoming_a_tiger,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/A_cat_dreaming_about_becoming_a_tiger/runwayml/stable-diffusion-v1-5/0.png,A cat dreaming about becoming a tiger,Animals,Perspective,
A_cat_dreaming_about_becoming_a_tiger,stabilityai/stable-diffusion-2,./data/txt2img_parti/A_cat_dreaming_about_becoming_a_tiger/stabilityai/stable-diffusion-2/27.png,A cat dreaming about becoming a tiger,Animals,Perspective,
A_cat_dreaming_about_becoming_a_tiger,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/A_cat_dreaming_about_becoming_a_tiger/stabilityai/stable-diffusion-2-1/34.png,A cat dreaming about becoming a tiger,Animals,Perspective,
A_cat_that_has_black_fur_bats_a_red_Christmas_ornament_that_has_silver_sparkles,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/A_cat_that_has_black_fur_bats_a_red_Christmas_ornament_that_has_silver_sparkles/CompVis/stable-diffusion-v1-4/32.png,A cat that has black fur bats a red Christmas ornament that has silver sparkles,,,
A_cat_that_has_black_fur_bats_a_red_Christmas_ornament_that_has_silver_sparkles,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/A_cat_that_has_black_fur_bats_a_red_Christmas_ornament_that_has_silver_sparkles/runwayml/stable-diffusion-v1-5/8.png,A cat that has black fur bats a red Christmas ornament that has silver sparkles,,,
A_cat_that_has_black_fur_bats_a_red_Christmas_ornament_that_has_silver_sparkles,stabilityai/stable-diffusion-2,./data/txt2img_parti/A_cat_that_has_black_fur_bats_a_red_Christmas_ornament_that_has_silver_sparkles/stabilityai/stable-diffusion-2/4.png,A cat that has black fur bats a red Christmas ornament that has silver sparkles,,,
A_cat_that_has_black_fur_bats_a_red_Christmas_ornament_that_has_silver_sparkles,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/A_cat_that_has_black_fur_bats_a_red_Christmas_ornament_that_has_silver_sparkles/stabilityai/stable-diffusion-2-1/16.png,A cat that has black fur bats a red Christmas ornament that has silver sparkles,,,
A_city_in_4-dimensional_space-time,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/A_city_in_4-dimensional_space-time/CompVis/stable-diffusion-v1-4/47.png,A city in 4-dimensional space-time,Abstract,Imagination,
A_city_in_4-dimensional_space-time,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/A_city_in_4-dimensional_space-time/runwayml/stable-diffusion-v1-5/38.png,A city in 4-dimensional space-time,Abstract,Imagination,
A_city_in_4-dimensional_space-time,stabilityai/stable-diffusion-2,./data/txt2img_parti/A_city_in_4-dimensional_space-time/stabilityai/stable-diffusion-2/11.png,A city in 4-dimensional space-time,Abstract,Imagination,
A_city_in_4-dimensional_space-time,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/A_city_in_4-dimensional_space-time/stabilityai/stable-diffusion-2-1/4.png,A city in 4-dimensional space-time,Abstract,Imagination,
"A_close-up_high-contrast_photo_of_Sydney_Opera_House_sitting_next_to_Eiffel_tower,_under_a_blue_nigh",CompVis/stable-diffusion-v1-4,"./data/txt2img_parti/A_close-up_high-contrast_photo_of_Sydney_Opera_House_sitting_next_to_Eiffel_tower,_under_a_blue_nigh/CompVis/stable-diffusion-v1-4/6.png","A close-up high-contrast photo of Sydney Opera House sitting next to Eiffel tower, under a blue nigh",,,
"A_close-up_high-contrast_photo_of_Sydney_Opera_House_sitting_next_to_Eiffel_tower,_under_a_blue_nigh",runwayml/stable-diffusion-v1-5,"./data/txt2img_parti/A_close-up_high-contrast_photo_of_Sydney_Opera_House_sitting_next_to_Eiffel_tower,_under_a_blue_nigh/runwayml/stable-diffusion-v1-5/46.png","A close-up high-contrast photo of Sydney Opera House sitting next to Eiffel tower, under a blue nigh",,,
"A_close-up_high-contrast_photo_of_Sydney_Opera_House_sitting_next_to_Eiffel_tower,_under_a_blue_nigh",stabilityai/stable-diffusion-2,"./data/txt2img_parti/A_close-up_high-contrast_photo_of_Sydney_Opera_House_sitting_next_to_Eiffel_tower,_under_a_blue_nigh/stabilityai/stable-diffusion-2/30.png","A close-up high-contrast photo of Sydney Opera House sitting next to Eiffel tower, under a blue nigh",,,
"A_close-up_high-contrast_photo_of_Sydney_Opera_House_sitting_next_to_Eiffel_tower,_under_a_blue_nigh",stabilityai/stable-diffusion-2-1,"./data/txt2img_parti/A_close-up_high-contrast_photo_of_Sydney_Opera_House_sitting_next_to_Eiffel_tower,_under_a_blue_nigh/stabilityai/stable-diffusion-2-1/7.png","A close-up high-contrast photo of Sydney Opera House sitting next to Eiffel tower, under a blue nigh",,,
"A_close-up_of_two_beetles_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",CompVis/stable-diffusion-v1-4,"./data/txt2img_parti/A_close-up_of_two_beetles_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/CompVis/stable-diffusion-v1-4/15.png","A close-up of two beetles wearing karate uniforms and fighting, jumping over a waterfall",,,
"A_close-up_of_two_beetles_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",runwayml/stable-diffusion-v1-5,"./data/txt2img_parti/A_close-up_of_two_beetles_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/runwayml/stable-diffusion-v1-5/38.png","A close-up of two beetles wearing karate uniforms and fighting, jumping over a waterfall",,,
"A_close-up_of_two_beetles_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",stabilityai/stable-diffusion-2,"./data/txt2img_parti/A_close-up_of_two_beetles_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/stabilityai/stable-diffusion-2/40.png","A close-up of two beetles wearing karate uniforms and fighting, jumping over a waterfall",,,
"A_close-up_of_two_beetles_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",stabilityai/stable-diffusion-2-1,"./data/txt2img_parti/A_close-up_of_two_beetles_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/stabilityai/stable-diffusion-2-1/33.png","A close-up of two beetles wearing karate uniforms and fighting, jumping over a waterfall",,,
"A_close-up_of_two_chameleons_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",CompVis/stable-diffusion-v1-4,"./data/txt2img_parti/A_close-up_of_two_chameleons_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/CompVis/stable-diffusion-v1-4/22.png","A close-up of two chameleons wearing karate uniforms and fighting, jumping over a waterfall",,,
"A_close-up_of_two_chameleons_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",runwayml/stable-diffusion-v1-5,"./data/txt2img_parti/A_close-up_of_two_chameleons_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/runwayml/stable-diffusion-v1-5/0.png","A close-up of two chameleons wearing karate uniforms and fighting, jumping over a waterfall",,,
"A_close-up_of_two_chameleons_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",stabilityai/stable-diffusion-2,"./data/txt2img_parti/A_close-up_of_two_chameleons_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/stabilityai/stable-diffusion-2/46.png","A close-up of two chameleons wearing karate uniforms and fighting, jumping over a waterfall",,,
"A_close-up_of_two_chameleons_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",stabilityai/stable-diffusion-2-1,"./data/txt2img_parti/A_close-up_of_two_chameleons_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/stabilityai/stable-diffusion-2-1/12.png","A close-up of two chameleons wearing karate uniforms and fighting, jumping over a waterfall",,,
"A_close-up_of_two_mantis_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",CompVis/stable-diffusion-v1-4,"./data/txt2img_parti/A_close-up_of_two_mantis_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/CompVis/stable-diffusion-v1-4/28.png","A close-up of two mantis wearing karate uniforms and fighting, jumping over a waterfall",,,
"A_close-up_of_two_mantis_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",runwayml/stable-diffusion-v1-5,"./data/txt2img_parti/A_close-up_of_two_mantis_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/runwayml/stable-diffusion-v1-5/39.png","A close-up of two mantis wearing karate uniforms and fighting, jumping over a waterfall",,,
"A_close-up_of_two_mantis_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",stabilityai/stable-diffusion-2,"./data/txt2img_parti/A_close-up_of_two_mantis_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/stabilityai/stable-diffusion-2/13.png","A close-up of two mantis wearing karate uniforms and fighting, jumping over a waterfall",,,
"A_close-up_of_two_mantis_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall",stabilityai/stable-diffusion-2-1,"./data/txt2img_parti/A_close-up_of_two_mantis_wearing_karate_uniforms_and_fighting,_jumping_over_a_waterfall/stabilityai/stable-diffusion-2-1/14.png","A close-up of two mantis wearing karate uniforms and fighting, jumping over a waterfall",,,
